original	label	prediction
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
大部分人生活在农村地区	大部分人生活在	fail to follow
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
剩余学生坐在地上	剩余学生坐在	fail to follow
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
这场意外发生在周六晚上	这场意外发生在	这场意外发生
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
小女孩走向卧室	小女孩走向卧室	小女孩走向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在旧木桌上
这个老人看向窗户	这个老人看向窗户	这个老人看
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠
这场意外发生在周六晚上	这场意外发生在	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场病
路标指向最近的出口	路标指向最近的出口	路标指向出口
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
剩余学生坐在地上	剩余学生坐在	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶的事情发生在结婚纪念日上
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图
