demonstration	test_sentence	response
你最近在家干啥	我已经不会为这些事情纠结了	我不会纠结了
那在这个方面上我们能达成共识	她这个人太可怕	她太可怕
顺风的什么菜好吃	你办个招行和广发的就行	办个招行和广发的就行
那是你一辈子的事耶	这个是耳鼻喉科的手术申请单	这个是耳鼻喉科的申请单
只是人确实在某个时间段会很脆弱	这个是帖子在校内的分享	这个是校内的分享
我从小跟她学的	这个得往单位发	这个往单位发
我提供电子版的	那个男生很有你当年的感觉	那男生有你感觉
我们住哪个酒店	我试下看看我这里能调试了不	fail to follow
我就在电脑随便找了一张	这是一段对话	这是一段
我们现在客户需要这类的图书	账务公开什么的跟组织结构无关	fail to follow
这是我的简历	很多厂家也会做甲方的工作	很多厂家也会做
我说中了师傅的心思吧	我先报名看看	我报名看看
我抄送给你了	而且你的字还写的比我好	你的字写的比我好
我的意思是我不再是以前那么坏	你要是个男的就好了	要是个男的就好了
电脑就是处理器显卡和内存	这个能不能加点内容	fail to follow
现在这个社会太复杂了	其他的有没有	其他有没有
那你当时是怎么跟她说的	人家不觉的咱那是对她好	fail to follow
当时我在外面骑车	你要根据我们模块上的接口来配置	你要根据接口来配置
技能讲师的公式不大好算	你要根据我们模块上的接口来配置	根据我们模块上的接口来配置
我一般这个时候会上	你干啥办公室	你干啥
那门课的成绩就是专四成绩	要是晚上的那种我是能参加的	fail to follow
但是那个箱子质量好	他这个楼的公共区域很好	他楼的公共区域很好
那你还不就拿个提成	所以你您是我老师	所以你是我老师
她现在就是属于她男人的	我先管好自己吧	fail to follow
